,City,Place,Num_of_Rating,PlaceID,CityID
2620,Pondicherry,Pondicherry Lighthouse,10,2038,25
2621,Pondicherry,Raj Niwas,131,2131,25
2622,Pondicherry,Rock Beach,459,2231,25
2623,Pondicherry,Romain Rolland Library,53,2234,25
2624,Pondicherry,Saint Joan of Arc Statue,27,2273,25
2625,Pondicherry,Roman Emporia Poduca: Arikamedu Archaeological Site,46,2236,25
2626,Pondicherry,Seaside Promenade,2600,2357,25
2627,Pondicherry,Serenity Beach Bazaar,11,2366,25
2628,Pondicherry,Serenity Beach,612,2365,25
2629,Pondicherry,Sri Aurobindo Ashram,563,2562,25
2630,Pondicherry,Sri Karaneswara Nataraja Temple,13,2573,25
2631,Pondicherry,Statue of Dupleix,135,2654,25
2632,Pondicherry,SriMa International School of Transformational Yoga,7,2595,25
2633,Pondicherry,Sri Ayyappa Swamy Temple,3,2564,25
2634,Pondicherry,St.Francis of Assisi Church,3,2644,25
2635,Pondicherry,Statue Of Gandhi,95,2653,25
2636,Pondicherry,"Tasmai, a Centre for Art & Culture",18,2741,25
2637,Pondicherry,Sunday Market,6,2680,25
2638,Pondicherry,The Basilica of the Sacred Heart of Jesus,773,2765,25
2639,Pondicherry,Sri Kokilambika-Sri Kameeswarar Temple,5,2574,25
2640,Pondicherry,The Ganesh Garden,20,2775,25
2641,Pondicherry,Thrill Valley,1,2821,25
2642,Pondicherry,Varadaraja Perumal Temple,102,2923,25
2643,Pondicherry,Veerampattinam Beach,8,2936,25
2644,Pondicherry,"Vedapureeswarar Temple, Puducherry",9,2933,25
2645,Pondicherry,Yesu En Nesar Church,1,3027,25
2646,Mysuru (Mysore),Avadhoota Datta Peetham,184,203,20
2647,Mysuru (Mysore),Himada Gopalswamy Temple,141,1040,20
2648,Mysuru (Mysore),Jaganmohan Palace Art Gallery And Auditorium,336,1128,20
2649,Mysuru (Mysore),Kukkarahalli Lake,136,1389,20
2650,Mysuru (Mysore),Mall of Mysore,109,1582,20
2651,Mysuru (Mysore),Melody World Wax Museum,198,1671,20
2652,Mysuru (Mysore),Planet Earth Aquarium,34,2029,20
2653,Mysuru (Mysore),R K Narayan House,23,2100,20
2654,Mysuru (Mysore),Railway Museum Mysore,380,2124,20
2655,Mysuru (Mysore),Sea Shell Museum,27,2355,20
2656,Mysuru (Mysore),Sri Nandi Temple,713,2578,20
2657,Mysuru (Mysore),Srikanteshwara Temple,151,2596,20
2658,Mysuru (Mysore),The Hobby Place,39,2779,20
2659,Mysuru (Mysore),Bala Tripura Sundari Temple,15,250,20
2660,Mysuru (Mysore),BM Habitat Mall,24,222,20
2661,Mysuru (Mysore),Akkanabasadi Temple,8,62,20
2662,Mysuru (Mysore),Beechanahalli Dam,7,301,20
2663,Mysuru (Mysore),Brindavan Garden,2420,398,20
2664,Mysuru (Mysore),Chamarajendra Academy of Visual Arts,7,454,20
2665,Mysuru (Mysore),Chamundeshwari Celebrity Wax Museum,3,458,20
2666,Mysuru (Mysore),ChunchanaKatte Falls,21,530,20
2667,Mysuru (Mysore),Chaaru Art Gallery,4,448,20
2668,Mysuru (Mysore),Chamarajeshwara Temple,11,455,20
2669,Mysuru (Mysore),Chamundi Hills,4,459,20
2670,Mysuru (Mysore),Devaraja Market,142,653,20
2671,Mysuru (Mysore),Dodda Gadiyaara,33,695,20
2672,Mysuru (Mysore),Dufferin Clock Tower,26,716,20
2673,Mysuru (Mysore),Folklore Museum,32,795,20
2674,Mysuru (Mysore),Double Barrel,1,704,20
2675,Mysuru (Mysore),Forum Centre City Mall,58,804,20
2676,Mysuru (Mysore),Garuda Mall,28,861,20
2677,Mysuru (Mysore),GRS Fantasy Park,157,821,20
2678,Mysuru (Mysore),Happy Man Park,20,995,20
2679,Mysuru (Mysore),Gyudmed Tantric Monastery,6,973,20
2680,Mysuru (Mysore),Gunja Narasimha Swamy Temple,6,928,20
2681,Mysuru (Mysore),Indian Yoga School (www.IndianYoga.School),23,1101,20
2682,Mysuru (Mysore),Hijamamysore,2,1038,20
2683,Mysuru (Mysore),Gun House,9,926,20
2684,Mysuru (Mysore),Jayalakshmi Vilas Complex Museum,15,1196,20
2685,Mysuru (Mysore),Kabini Dam,72,1238,20
2686,Mysuru (Mysore),Indira Gandhi Rashtriya Manav Sangrahalaya,18,1105,20
2687,Mysuru (Mysore),Jamia Masjid Mosque,9,1174,20
2688,Mysuru (Mysore),Karanji Lake,514,1297,20
2689,Mysuru (Mysore),Karnataka State Open University,19,1302,20
2690,Mysuru (Mysore),Kishkindha Molika Bonsai Garden,26,1359,20
2691,Mysuru (Mysore),Krishna Rajendra Circle,60,1379,20
2692,Mysuru (Mysore),Karyasiddhi Sri Anjaneya temple,2,1305,20
2693,Mysuru (Mysore),Lakshmi Venkataramanaswamy temple,22,1432,20
2694,Mysuru (Mysore),Lakshmiramana Swamy Temple,22,1434,20
2695,Mysuru (Mysore),Lingabudi Lake,20,1471,20
2696,Mysuru (Mysore),Melkote,214,1670,20
2697,Mysuru (Mysore),Mysore Palace (Amba Vilas),5520,1770,20
2698,Mysuru (Mysore),Mermaid Aquatic Kingdom Mysore,2,1675,20
2699,Mysuru (Mysore),Mysore Sand Sculpture Museum,733,1771,20
2700,Mysuru (Mysore),Mysore Palace,4,1769,20
2701,Mysuru (Mysore),Namdroling Monastery,2296,1792,20
2702,Mysuru (Mysore),Oriental Research Institute,12,1927,20
2703,Mysuru (Mysore),Rangacharlu Memorial Hall,11,2177,20
2704,Mysuru (Mysore),Ramsons House,13,2175,20
2705,Mysuru (Mysore),Nugu Dam,2,1900,20
2706,Mysuru (Mysore),Rajkamal Theatre,5,2150,20
2707,Mysuru (Mysore),Regional Museum of Natural History,43,2210,20
2708,Mysuru (Mysore),Shuka Vana,47,2501,20
2709,Mysuru (Mysore),Shweta Varahaswamy Temple,18,2502,20
2710,Mysuru (Mysore),Somnathpur Temple,798,2540,20
2711,Mysuru (Mysore),Sayoga,1,2349,20
2712,Mysuru (Mysore),Sri Chamarajendra Zoological Gardens,3178,2568,20
2713,Mysuru (Mysore),Sri Chamundeshwari Temple,2189,2569,20
2714,Mysuru (Mysore),St. Philomena's Church,1053,2639,20
2715,Mysuru (Mysore),Sri Datta Venkateshwara Temple,2,2570,20
2716,Mysuru (Mysore),Sri Mahabaleshwara Temple,2,2576,20
2717,Mysuru (Mysore),Sri Ramakrishna Ashrama,10,2584,20
2718,Mysuru (Mysore),Statue of Maharaja Chamarajendar Wodeyar,84,2655,20
2719,Mysuru (Mysore),Trinesvaraswamy Temple,23,2870,20
2720,Mysuru (Mysore),Suvarnavathi Dam,9,2699,20
2721,Mysuru (Mysore),Venugopala Swamy Temple,135,2940,20
2722,Ooty,Adam's Fountain,4,25,23
2723,Ooty,Abu Vishwa Temple,6,16,23
2724,Ooty,Annamalai Murugan Temple,28,118,23
2725,Ooty,Avalanche Lake,469,205,23
2726,Ooty,Avalanche Eco Tourism,2,204,23
2727,Ooty,Arranmore Palace,7,150,23
2728,Ooty,Bison Valley,24,373,23
2729,Ooty,Botanical Gardens,3490,390,23
2730,Ooty,Bellikkal Lake,8,306,23
2731,Ooty,Cairn Hill,42,420,23
2732,Ooty,"Deer Park, Ooty",22,631,23
2733,Ooty,Doddabetta Peak,2174,696,23
2734,Ooty,Diyanamyam Mutt,2,693,23
2735,Ooty,CSI St Thomas Church,2,417,23
2736,Ooty,Elk Hill Murugan Temple,101,756,23
2737,Ooty,Emerald Lake,249,760,23
2738,Ooty,Hindustan Photo Film,15,1049,23
2739,Ooty,Holy Trinity Church,43,1051,23
2740,Ooty,Hidden Valley,13,1033,23
2741,Ooty,Jewel Palace,2,1201,23
2742,Ooty,Kamaraj Sagar Dam,6,1273,23
2743,Ooty,Ketti Valley View,145,1331,23
2744,Ooty,Kandal Cross Roman Catholic Church,12,1285,23
2745,Ooty,Karnataka Siri Horticulture Garden,16,1301,23
2746,Ooty,Lady Canning's Seat,53,1419,23
2747,Ooty,Lake Park,37,1424,23
2748,Ooty,M & N Chocolate Museum,90,1503,23
2749,Ooty,Main Bazaar,37,1571,23
2750,Ooty,Mudumalai National Park,436,1732,23
2751,Ooty,Marlimun Lake,5,1637,23
2752,Ooty,Mini Car Museum,2,1692,23
2753,Ooty,MacIvor's Bund,8,1516,23
2754,Ooty,Mukurti Peak,20,1743,23
2755,Ooty,Mukerti National Park and Lake,18,1739,23
2756,Ooty,Mukurthi Dam,9,1742,23
2757,Ooty,Nilgiri Mountain Railway,1469,1882,23
2758,Ooty,Muniswarar Temple,4,1758,23
2759,Ooty,Ooty Lake,2050,1923,23
2760,Ooty,Pykara Falls,650,2087,23
2761,Ooty,Pykara Lake,1599,2088,23
2762,Ooty,Raj Bhawan,14,2128,23
2763,Ooty,Rose Garden,1230,2239,23
2764,Ooty,Ramakrishna Mutt,12,2166,23
2765,Ooty,Radio Telescope,6,2115,23
2766,Ooty,Raj Bhavan,47,2127,23
2767,Ooty,Sanctuary Avalanche,156,2299,23
2768,Ooty,St. Stephen's Church,245,2640,23
2769,Ooty,Srinivasa Perumal Temple,3,2600,23
2770,Ooty,Second World War Memorial Pillar,28,2359,23
2771,Ooty,Tea Museum,322,2746,23
2772,Ooty,Sri Ayyappan Temple,1,2565,23
2773,Ooty,The Nilgiri Library,12,2788,23
2774,Ooty,Thread Garden,370,2820,23
2775,Ooty,Thunder World,203,2822,23
2776,Ooty,Tribal Research Center,28,2868,23
2777,Ooty,Upper Bhavani Lake,342,2907,23
2778,Ooty,Union Church,10,2901,23
2779,Ooty,Wax Planet,19,2993,23
2780,Ooty,Vittoba Temple,13,2973,23
2781,Ooty,Wax World Museum,178,2994,23
2782,Ooty,Venkateshwara Perumal Temple,13,2939,23
2783,Ooty,Western Catchment,26,3000,23
2784,Madikeri,Abbey Falls,2863,14,16
2785,Madikeri,Government Museum,27,912,16
2786,Madikeri,Kote Betta,47,1375,16
2787,Madikeri,Madikeri Fort,318,1529,16
2788,Madikeri,Omkareshwara Temple,356,1922,16
2789,Madikeri,Mercara Gold Estate - Coffee Plantation Tour Coorg,33,1673,16
2790,Madikeri,Raja's Seat,1129,2137,16
2791,Madikeri,Raja's Tomb,588,2138,16
2792,Madikeri,Sri Omkareshwara Temple,15,2579,16
2793,Hampi,Achyutaraya Temple,78,23,7
2794,Hampi,Akash Art Gallery & Bookshop,24,58,7
2795,Hampi,Anegundi Fort,20,111,7
2796,Hampi,Archaeological Museum,307,139,7
2797,Hampi,Ahmed Khan's Mosque and Tomb,6,47,7
2798,Hampi,Akka Tangi Gudda,8,61,7
2799,Hampi,Balakrishna Temple,39,252,7
2800,Hampi,Daroji Bear Sanctuary,75,615,7
2801,Hampi,Badavi Linga,6,238,7
2802,Hampi,Bheema's Gate,3,339,7
2803,Hampi,Bhojana Shala,7,345,7
2804,Hampi,Dasara Dibba,103,618,7
2805,Hampi,Elephant Stables,514,751,7
2806,Hampi,Durga Temple,14,720,7
2807,Hampi,Gejjala Mantapa,18,870,7
2808,Hampi,Group of Monuments at Hampi,448,919,7
2809,Hampi,Ganagitti Jain Temple,11,837,7
2810,Hampi,Hazara Rama Temple,207,1018,7
2811,Hampi,Hampi Arts & Old Coins,3,984,7
2812,Hampi,Hemakuta Hill Temple Complex,144,1029,7
2813,Hampi,Kadalekalu Ganesha,71,1243,7
2814,Hampi,Kodanda Rama Temple,12,1363,7
2815,Hampi,Lakshmi the Elephant,85,1433,7
2816,Hampi,Kannada University,2,1290,7
2817,Hampi,Lotus Mahal,333,1491,7
2818,Hampi,Matanga Hill,321,1649,7
2819,Hampi,Malyavanta Raghunathaswamy Temple - Fatik Shilla,33,1588,7
2820,Hampi,Monkey Temple,1620,1708,7
2821,Hampi,Monolith Bull,68,1710,7
2822,Hampi,Octagonal Bath,23,1907,7
2823,Hampi,Old Palace (Gagan Mahal),15,1916,7
2824,Hampi,Nava Vrindavan,3,1834,7
2825,Hampi,Pampa Sarovar,43,1955,7
2826,Hampi,Purandaradasa Mantapa,23,2084,7
2827,Hampi,Queen's Bath,238,2092,7
2828,Hampi,Pattabhirama Temple,19,1999,7
2829,Hampi,Sanapur Lake,81,2297,7
2830,Hampi,Ranganatha Temple,3,2178,7
2831,Hampi,Rock Painting 1500 BC,9,2232,7
2832,Hampi,Sasivekalu Ganesha Temple,125,2339,7
2833,Hampi,Shivlinga,157,2427,7
2834,Hampi,Statue of Ugra Narsimha,401,2657,7
2835,Hampi,Singarada Hebbagrilu,5,2513,7
2836,Hampi,Stepped Tank,248,2658,7
2837,Hampi,Stone Doors,63,2662,7
2838,Hampi,Tungabhadra River,225,2887,7
2839,Hampi,Underground Temple,96,2900,7
2840,Hampi,Vijaya Vittala Temple,224,2955,7
2841,Hampi,Virupaksha Temple,788,2964,7
2842,Hampi,Vithala Temple Complex,926,2972,7
2843,Hampi,Zanana Enclosure,136,3040,7
2844,Hampi,Yantrodharak Hanuman Temple,3,3024,7
2845,Hyderabad,Aalankritha Art Gallery,5,9,8
2846,Hyderabad,Anantagiri Hills,71,103,8
2847,Hyderabad,Achala Studios,4,21,8
2848,Hyderabad,Ameenpur Lake,14,96,8
2849,Hyderabad,Alwal Ganesh Temple,4,81,8
2850,Hyderabad,AP State Museum,29,5,8
2851,Hyderabad,Antique Glass Creations,4,125,8
2852,Hyderabad,Antiques Humayun,5,130,8
2853,Hyderabad,Ashta Lakshmi Temple,19,180,8
2854,Hyderabad,Ashtalakshmi Temple,61,181,8
2855,Hyderabad,Archival Museum,4,144,8
2856,Hyderabad,Art Antiqua,4,152,8
2857,Hyderabad,B.M. Birla Planetarium,194,217,8
2858,Hyderabad,Asthalakshmi Temple,18,191,8
2859,Hyderabad,Asmangadh Fort,4,187,8
2860,Hyderabad,Ayyappa Devasthanam,4,211,8
2861,Hyderabad,Asman Garh Palace,4,186,8
2862,Hyderabad,Balkampet Yellamma Temple,30,255,8
2863,Hyderabad,Badshahi Ashurkhana,7,243,8
2864,Hyderabad,B.V.R.S Cricket Ground,2,218,8
2865,Hyderabad,Babukhan Mall,5,231,8
2866,Hyderabad,Begumpet Mosque,11,303,8
2867,Hyderabad,Bandamaisamma Temple,4,266,8
2868,Hyderabad,Bangaaru Maisamma Temple,4,275,8
2869,Hyderabad,Birla Mandir,3397,364,8
2870,Hyderabad,Bio Diversity Park,1,360,8
2871,Hyderabad,Birla Science Center,72,369,8
2872,Hyderabad,Buddha Statue,1070,405,8
2873,Hyderabad,British Residency,15,400,8
2874,Hyderabad,Calvary Temple,215,423,8
2875,Hyderabad,Business,4,411,8
2876,Hyderabad,Charminar,3948,472,8
2877,Hyderabad,Centenary Methodist Church,5,441,8
2878,Hyderabad,Calvery Temple,7,424,8
2879,Hyderabad,Chilkur Balaji Temple,1216,500,8
2880,Hyderabad,Chowmahalla Palace,1643,523,8
2881,Hyderabad,Chitragupta Swamy Temple,4,511,8
2882,Hyderabad,Cinepolis Mantra Mall,22,543,8
2883,Hyderabad,City Centre Mall,51,546,8
2884,Hyderabad,Christ the King Church,56,527,8
2885,Hyderabad,Christian Cemetery,5,528,8
2886,Hyderabad,D.G.S Melkote Park,6,586,8
2887,Hyderabad,Dattatreya Temple,5,623,8
2888,Hyderabad,City Mall,6,548,8
2889,Hyderabad,Dammaiguda Lake,2,602,8
2890,Hyderabad,Cycercity Conventions,3,584,8
2891,Hyderabad,Dhartimata Temple,5,666,8
2892,Hyderabad,Durgam Cheruvu Lake,59,721,8
2893,Hyderabad,Dharmapuri Temple,5,664,8
2894,Hyderabad,Divya Saketam,8,685,8
2895,Hyderabad,Dolls Museum,10,697,8
2896,Hyderabad,Eton Temple Convent School,2,768,8
2897,Hyderabad,Earth Art Gallery,4,729,8
2898,Hyderabad,Gandi Maisamma Temple,12,844,8
2899,Hyderabad,G. M. C. Balayogi Athletic Stadium,15,820,8
2900,Hyderabad,Gallery 78,9,829,8
2901,Hyderabad,Fmg Mall,3,794,8
2902,Hyderabad,Gandipet Lake,83,845,8
2903,Hyderabad,Elles World,2,757,8
2904,Hyderabad,Golconda Fort,4130,898,8
2905,Hyderabad,GVK One Mall,160,823,8
2906,Hyderabad,Hare Krishna Golden Temple,3,998,8
2907,Hyderabad,Happy Dogs Kennel,2,994,8
2908,Hyderabad,Health Museum,4,1024,8
2909,Hyderabad,Hayath Bakshi Begum Mosque,4,1016,8
2910,Hyderabad,Himayat Sagar Lake,53,1047,8
2911,Hyderabad,Hatiyan Jhad Baobab Tree,2,1009,8
2912,Hyderabad,Hi Tech Theatre,5,1032,8
2913,Hyderabad,Hebron Church,8,1025,8
2914,Hyderabad,Hussain Sagar Lake,1674,1061,8
2915,Hyderabad,Holy Trinity Church,43,1051,8
2916,Hyderabad,Horeb Church,4,1054,8
2917,Hyderabad,HUDA Park,2,976,8
2918,Hyderabad,Hyderabad Botanical Gardens,184,1064,8
2919,Hyderabad,Hussain Shah Wali Dargah,4,1062,8
2920,Hyderabad,Hyderabad Central Mall,58,1065,8
2921,Hyderabad,Hyderabad International Convention Center,336,1066,8
2922,Hyderabad,IKEA,24,1069,8
2923,Hyderabad,Indira Park,50,1109,8
2924,Hyderabad,Indian National Theatre,2,1099,8
2925,Hyderabad,ICCR Art Gallery,4,1068,8
2926,Hyderabad,Inorbit Mall,404,1113,8
2927,Hyderabad,Inspire Art Gallery,4,1114,8
2928,Hyderabad,ISKCON Hyderabad Sri Sri Radha Madanmohan Mandir,218,1073,8
2929,Hyderabad,Jalagam Vengal Rao Park,21,1164,8
2930,Hyderabad,Jalavihar Water Park,287,1165,8
2931,Hyderabad,JIVA Gosala,5,1127,8
2932,Hyderabad,Karmanghat Hanuman Temple,52,1300,8
2933,Hyderabad,Kailasagiri Temple,7,1244,8
2934,Hyderabad,Kachiguda Mahankali Temple,6,1242,8
2935,Hyderabad,Kala Bhavan,4,1251,8
2936,Hyderabad,Kala Shree Art Temple,4,1253,8
2937,Hyderabad,Kalakriti Art Gallery,8,1256,8
2938,Hyderabad,Kandlakoya Oxygen Park,3,1286,8
2939,Hyderabad,Kalanjali,3,1260,8
2940,Hyderabad,Kalanikethan Wedding Mall,6,1259,8
2941,Hyderabad,KBR National Park,328,1235,8
2942,Hyderabad,keesaragutta Temple,17,3046,8
2943,Hyderabad,Keesaragutta,105,1324,8
2944,Hyderabad,L&T Metro Rail,29,1411,8
2945,Hyderabad,Kidihou Children's Museum,8,1352,8
2946,Hyderabad,Krishna Kanth Park,20,1378,8
2947,Hyderabad,King Kothi Palace (Nazri Bagh Palace),5,1355,8
2948,Hyderabad,KLN Yadav Park,5,1236,8
2949,Hyderabad,Kumar Theatre,9,1396,8
2950,Hyderabad,Krazi Chiks,4,1377,8
2951,Hyderabad,Kydz Hangout,6,1410,8
2952,Hyderabad,Laad Bazaar,69,1414,8
2953,Hyderabad,Lakshana Art Gallery,4,1429,8
2954,Hyderabad,Leo Splash,24,1466,8
2955,Hyderabad,Lotus Pond,69,1492,8
2956,Hyderabad,Lalitha Devi Temple,3,1444,8
2957,Hyderabad,Lamakaan,5,1447,8
2958,Hyderabad,Lal Bahadur Shastri Stadium,6,1436,8
2959,Hyderabad,Lumbini Park,888,1500,8
2960,Hyderabad,Lumbini Jewel Mall,5,1499,8
2961,Hyderabad,Maangalya Shopping Mall,2,1514,8
2962,Hyderabad,Magna Mall,4,1532,8
2963,Hyderabad,Mahavir Harina Vanasthali Wildlife Park,26,1561,8
2964,Hyderabad,Lutheren Church,4,1502,8
2965,Hyderabad,Mah Laqa Bai Tomb,4,1534,8
2966,Hyderabad,Maheshwari Palace Mall,4,1563,8
2967,Hyderabad,Maheswarar Maha Pyramid,6,1565,8
2968,Hyderabad,Mahtab Mahal,4,1569,8
2969,Hyderabad,Mahendra Garden Chappal,2,1562,8
2970,Hyderabad,Malli Shopping Centre,4,1583,8
2971,Hyderabad,Mallikarjun Temple,12,1585,8
2972,Hyderabad,Manjeera Trinity Mall,48,1618,8
2973,Hyderabad,Manjeera Reservoir and Dam,11,1617,8
2974,Hyderabad,Mecca Masjid,380,1661,8
2975,Hyderabad,Manna Church,4,1621,8
2976,Hyderabad,Maulana Azad National Urdu University,4,1658,8
2977,Hyderabad,Moula Ali Dargaha,51,1724,8
2978,Hyderabad,Mega Shopping Mall,4,1662,8
2979,Hyderabad,Milan Theatre,3,1686,8
2980,Hyderabad,Mir Alam Tank,9,1693,8
2981,Hyderabad,Mons Reymonds Tomb,2,1711,8
2982,Hyderabad,Mount Opera Multi-Theme Park Resort,84,1728,8
2983,Hyderabad,Mrigavani Wildlife Park,13,1730,8
2984,Hyderabad,Mrugavani National Park,20,1731,8
2985,Hyderabad,Necklace Road,227,1841,8
2986,Hyderabad,Muse Art Gallery,5,1761,8
2987,Hyderabad,Nagendra Swamy Temple,3,1774,8
2988,Hyderabad,Nagole Lake,3,1776,8
2989,Hyderabad,Nalsar University Of Law,3,1790,8
2990,Hyderabad,Nehru Zoological Park,1202,1862,8
2991,Hyderabad,Next Galleria Mall,30,1875,8
2992,Hyderabad,Nizam Museum,136,1891,8
2993,Hyderabad,NTR Garden,647,1773,8
2994,Hyderabad,Nizam Sagar Dam,6,1892,8
2995,Hyderabad,Nizamia Observatory,5,1893,8
2996,Hyderabad,Ocean Park India,92,1906,8
2997,Hyderabad,Osman Sagar Lake,115,1931,8
2998,Hyderabad,Osmania University,30,1932,8
2999,Hyderabad,Paigah Tombs,61,1947,8
3000,Hyderabad,Padmalaya Studio,3,1943,8
3001,Hyderabad,Padmavathi Shopping Mall,6,1945,8
3002,Hyderabad,Peddamma Temple,277,2004,8
3003,Hyderabad,Pala Pitta Cycling Park,4,1948,8
3004,Hyderabad,Plaza Premium Lounge,355,2031,8
3005,Hyderabad,Pochampalli,28,2033,8
3006,Hyderabad,Pegasus Shopping Mall,5,2006,8
3007,Hyderabad,Picasso Art Gallery,4,2020,8
3008,Hyderabad,Public Gardens (Bagh-e-aam),36,2073,8
3009,Hyderabad,Pride Resorts,8,2064,8
3010,Hyderabad,Purani Haveli,26,2085,8
3011,Hyderabad,Qutab Shahi Tombs,402,2094,8
3012,Hyderabad,Priyadarshini Park,122,2069,8
3013,Hyderabad,Qutb Shahi Tombs,28,2095,8
3014,Hyderabad,Rachakonda Fort,10,2111,8
3015,Hyderabad,Raja Rajeswari Temple,4,2135,8
3016,Hyderabad,Radhika Theatre,9,2114,8
3017,Hyderabad,Rajiv Gandhi International Cricket Stadium,100,2147,8
3018,Hyderabad,Ramoji Film City,5261,2174,8
3019,Hyderabad,Ramachandra Theatre,2,2161,8
3020,Hyderabad,Ranganayaka Temple,4,2179,8
3021,Hyderabad,Ratnalayam Temple,14,2197,8
3022,Hyderabad,Raymonds Tomb,6,2204,8
3023,Hyderabad,Ranveer Gupta,4,2188,8
3024,Hyderabad,Ravindra Barathi,1,2201,8
3025,Hyderabad,Rehoboth Prayer House,4,2212,8
3026,Hyderabad,Renuka Yellamma Temple,3,2216,8
3027,Hyderabad,Revival Centre AG Church,3,2218,8
3028,Hyderabad,Salar Jung Museum,2690,2278,8
3029,Hyderabad,Roofer Hyderabad,1,2237,8
3030,Hyderabad,Rks Grand Shopping Mall,3,2230,8
3031,Hyderabad,Royal Choice,4,2244,8
3032,Hyderabad,Saffron Vacations,1,2263,8
3033,Hyderabad,Sai Baba Temple,235,2270,8
3034,Hyderabad,Rooplaxmi,5,2238,8
3035,Hyderabad,Sanghi Temple,156,2303,8
3036,Hyderabad,Sanjeevaiah Park,42,2309,8
3037,Hyderabad,Sanjeeviah Park,81,2310,8
3038,Hyderabad,Secunderabad Clock Tower,106,2360,8
3039,Hyderabad,Sarath City Capital Mall,4,2327,8
3040,Hyderabad,Saroornagar Lake,13,2337,8
3041,Hyderabad,Santoshi Mata Temple,41,2318,8
3042,Hyderabad,Shilparamam Cultural Society,911,2412,8
3043,Hyderabad,Shamirpet Lake,20,2385,8
3044,Hyderabad,Shahi Masjid,7,2380,8
3045,Hyderabad,Shilparamam,30,2411,8
3046,Hyderabad,Shri Jagannath Temple,703,2471,8
3047,Hyderabad,Shyam Mandir,50,2503,8
3048,Hyderabad,Shrine of Our lady of Grace,5,2497,8
3049,Hyderabad,Shri Shirdi Sai Baba Temple,4,2487,8
3050,Hyderabad,Singur Dam,33,2515,8
3051,Hyderabad,Shrine of Our Lady of Health,5,2496,8
3052,Hyderabad,Shrine of Shah Abdul Latif Bhittai,4,2498,8
3053,Hyderabad,Sikhareswar Swamy Temple,6,2508,8
3054,Hyderabad,SLN Terminus,20,2255,8
3055,Hyderabad,Snow World,444,2530,8
3056,Hyderabad,Six Mall,4,2524,8
3057,Hyderabad,Sri Ramakrishna Math,195,2585,8
3058,Hyderabad,Sri Lakshmi Narasimha Swamy Temple,10,2575,8
3059,Hyderabad,Sri Radri Sati Temple,4,2581,8
3060,Hyderabad,St. Josephs Cathedral,16,2631,8
3061,Hyderabad,Sudha Cars Museum,334,2670,8
3062,Hyderabad,Srinidhi Joy N Joy Resorts,12,2599,8
3063,Hyderabad,St Theresa Church,4,2619,8
3064,Hyderabad,St Thomas Marthoma Church,4,2621,8
3065,Hyderabad,Surendrapuri,216,2692,8
3066,Hyderabad,Taj Falaknuma Palace,878,2718,8
3067,Hyderabad,Tahniyat Mahal,5,2716,8
3068,Hyderabad,Svm Mall,8,2700,8
3069,Hyderabad,Sri Venugopala Swamy Temple,3,2594,8
3070,Hyderabad,Tank Bund,306,2734,8
3071,Hyderabad,The Chennai Shopping Mall,24,2767,8
3072,Hyderabad,The Forum Sujana Mall,186,2774,8
3073,Hyderabad,The Antique Loft,4,2762,8
3074,Hyderabad,The Plabo,21,2792,8
3075,Hyderabad,Treasure Island,1,2866,8
3076,Hyderabad,United Church,4,2902,8
3077,Hyderabad,Toli Masjid,7,2842,8
3078,Hyderabad,Vijaya Ganapathi Temple,4,2954,8
3079,Hyderabad,Trinity Lutheran Church,4,2871,8
3080,Hyderabad,"Village museum, Shilparamam",6,2960,8
3081,Hyderabad,Venkatadri Theatre,6,2937,8
3082,Hyderabad,Venkatarama Theatre,7,2938,8
3083,Hyderabad,Wonderla Amusement Park,768,3012,8
3084,Hyderabad,Vishwakarma Arts Gallery,4,2971,8
3085,Hyderabad,Wills Lifestyle,4,3010,8
3086,Hyderabad,Wild Waters,2,3006,8
3087,Hyderabad,Yogibear Mini Golf Park,12,3033,8
3088,Hyderabad,Yadagiri Theatre,4,3020,8
